Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,792.400024,792.400024,758.599976,759.200012,731.583130,9625184
2018-12-11,764.400024,786.799988,764.000000,780.799988,752.397400,10395034
2018-12-12,793.000000,820.400024,788.400024,816.000000,786.317017,13814512
2018-12-13,816.000000,826.200012,808.799988,818.000000,788.244263,6245483
2018-12-14,807.400024,814.400024,792.000000,808.599976,779.186157,7186643
2018-12-17,807.400024,810.200012,797.599976,807.799988,778.415283,3692219
2018-12-18,806.200012,817.400024,798.200012,811.200012,781.691650,2950256
2018-12-19,812.200012,823.400024,811.799988,820.599976,790.749634,3129826
2018-12-20,807.200012,811.400024,800.000000,803.799988,774.560791,9729142
2018-12-21,804.799988,813.200012,801.400024,810.000000,780.535278,12818495
2018-12-24,796.599976,808.000000,795.599976,801.000000,771.862671,2715370
2018-12-27,822.400024,823.599976,803.200012,808.799988,779.378967,7140802
2018-12-28,816.799988,820.000000,808.599976,817.599976,787.858826,2228632
2018-12-31,816.400024,836.200012,816.400024,830.000000,799.807800,1402161
2019-01-02,820.799988,823.000000,803.000000,809.400024,779.957092,3148886
2019-01-03,801.599976,808.799988,788.200012,788.200012,759.528259,3638324
2019-01-04,802.799988,825.799988,792.200012,825.799988,795.760498,5168052
2019-01-07,834.400024,834.400024,802.200012,809.599976,780.149841,8372544
2019-01-08,812.200012,862.200012,812.200012,850.000000,819.080200,6556096
2019-01-09,862.799988,878.200012,853.799988,864.799988,833.341858,4628785
2019-01-10,859.000000,859.799988,844.000000,859.799988,828.523682,3632742
2019-01-11,879.599976,884.200012,866.200012,871.000000,839.316345,4374335
2019-01-14,864.000000,868.599976,859.000000,863.400024,831.992737,2830065
2019-01-15,866.200012,887.799988,866.200012,886.000000,853.770691,8270761
2019-01-16,889.000000,889.000000,870.400024,886.000000,853.770691,6864211
2019-01-17,876.799988,883.400024,854.000000,864.000000,832.570923,5459651
2019-01-18,869.200012,895.599976,869.200012,895.200012,862.636047,3949449
2019-01-21,892.000000,900.799988,891.400024,900.000000,867.261414,1776319
2019-01-22,900.400024,900.400024,883.200012,890.200012,857.817932,2789289
2019-01-23,888.200012,888.200012,871.200012,873.400024,841.629089,7130946
2019-01-24,880.000000,880.000000,867.000000,873.000000,841.243591,4481950
2019-01-25,876.599976,880.799988,867.799988,868.799988,837.196350,2775784
2019-01-28,859.799988,870.200012,858.200012,858.200012,826.981934,4189592
2019-01-29,862.200012,877.400024,858.000000,871.400024,839.701782,3822622
2019-01-30,874.000000,888.000000,870.400024,886.200012,853.963440,3299727
2019-01-31,890.000000,898.400024,878.799988,884.400024,852.228882,3806266
2019-02-01,888.200012,906.799988,888.200012,900.000000,867.261414,5279398
2019-02-04,900.000000,906.799988,890.599976,898.000000,865.334106,2577728
2019-02-05,899.799988,917.799988,887.000000,915.000000,881.715759,4394116
2019-02-06,910.000000,916.000000,903.200012,909.599976,876.512146,4135038
2019-02-07,903.400024,917.200012,902.799988,902.799988,869.959473,4446091
2019-02-08,899.400024,910.200012,896.799988,901.599976,868.803162,2460090
2019-02-11,910.000000,916.799988,902.400024,914.400024,881.137573,2598808
2019-02-12,914.599976,915.799988,902.200012,913.599976,880.366638,3291355
2019-02-13,932.000000,949.200012,927.000000,941.599976,907.348083,4337284
2019-02-14,945.400024,960.799988,945.200012,948.799988,914.286194,3124809
2019-02-15,950.799988,971.400024,944.000000,971.400024,936.064148,4348140
2019-02-18,968.599976,972.000000,962.000000,972.000000,936.642334,2527514
2019-02-19,968.400024,977.200012,960.599976,974.799988,939.340454,4971372
2019-02-20,977.200012,989.599976,973.799988,988.400024,952.445801,4806555
2019-02-21,990.799988,990.799988,975.200012,981.599976,945.893127,3771497
2019-02-22,982.000000,990.799988,979.400024,981.799988,946.085815,6696529
2019-02-25,982.000000,983.400024,971.799988,977.599976,942.038635,3016968
2019-02-26,972.200012,976.400024,961.599976,976.000000,940.496826,3864169
2019-02-27,955.000000,982.799988,948.400024,982.799988,947.049438,4051645
2019-02-28,997.599976,1003.500000,929.200012,955.000000,920.260681,17729962
2019-03-01,972.400024,972.400024,899.799988,905.000000,872.079529,13900355
2019-03-04,904.599976,910.599976,877.599976,895.200012,862.636047,10198441
2019-03-05,891.200012,914.200012,890.799988,913.000000,879.788513,4186411
2019-03-06,910.799988,918.799988,896.200012,900.000000,867.261414,5796852
2019-03-07,894.200012,903.000000,892.599976,900.000000,867.261414,3926212
2019-03-08,892.799988,896.799988,874.400024,881.799988,849.723511,3615803
2019-03-11,896.599976,900.200012,878.000000,885.400024,853.192505,3245898
2019-03-12,887.400024,890.000000,876.000000,887.200012,854.927063,3288090
2019-03-13,885.000000,891.000000,876.599976,889.200012,856.854248,4318061
2019-03-14,890.000000,899.200012,884.799988,898.599976,865.912292,5645863
2019-03-15,897.599976,904.799988,894.200012,897.599976,864.948669,7238689
2019-03-18,917.400024,917.400024,898.200012,908.400024,875.355896,4184839
2019-03-19,907.400024,922.000000,905.400024,918.799988,885.377502,2739713
2019-03-20,920.400024,924.000000,914.799988,921.400024,887.882996,4262339
2019-03-21,918.200012,930.599976,915.799988,925.000000,891.352051,4648771
2019-03-22,926.200012,930.799988,903.000000,904.000000,871.115906,4292820
2019-03-25,901.599976,903.599976,877.400024,895.000000,862.443298,4641932
2019-03-26,880.000000,898.799988,871.200012,891.599976,859.166931,5405963
2019-03-27,899.000000,904.000000,889.799988,891.799988,859.359680,2700683
2019-03-28,893.799988,905.599976,891.599976,899.599976,866.875916,3274837
2019-03-29,904.599976,909.400024,899.799988,903.200012,870.345032,3921192
2019-04-01,908.000000,919.000000,907.599976,917.200012,883.835754,5538525
2019-04-02,907.000000,917.000000,892.599976,907.000000,874.006775,7670069
2019-04-03,906.599976,910.000000,892.000000,910.000000,876.897644,10044190
2019-04-04,909.200012,909.200012,901.200012,904.000000,871.115906,5780745
2019-04-05,903.400024,927.599976,903.400024,926.799988,893.086487,9095081
2019-04-08,922.400024,929.400024,907.200012,910.799988,877.668518,3859664
2019-04-09,905.599976,907.400024,897.599976,898.799988,866.105042,3549620
2019-04-10,899.599976,899.799988,885.799988,889.000000,856.661560,5017108
2019-04-11,891.200012,893.400024,876.599976,880.000000,847.988892,5787765
2019-04-12,880.799988,894.599976,880.799988,891.799988,859.359680,4684384
2019-04-15,890.400024,898.200012,889.799988,891.000000,858.588806,3693875
2019-04-16,892.799988,901.200012,889.200012,901.200012,868.417725,18906984
2019-04-17,901.400024,913.599976,899.400024,907.000000,874.006775,3052504
2019-04-18,908.200012,910.599976,903.799988,907.799988,874.777710,2366314
2019-04-23,910.599976,920.799988,904.799988,915.200012,881.908447,29990323
2019-04-24,918.400024,922.599976,912.400024,922.200012,888.653870,4807897
2019-04-25,918.000000,927.000000,914.200012,927.000000,900.209900,4068258
2019-04-26,923.799988,925.799988,913.599976,916.000000,889.527771,6177083
2019-04-29,916.799988,924.799988,915.200012,922.799988,896.131287,4594419
2019-04-30,917.200012,921.599976,910.599976,914.599976,888.168213,4943298
2019-05-01,920.000000,920.000000,905.799988,915.799988,889.333557,2257158
2019-05-02,910.599976,932.400024,907.400024,921.400024,894.771790,4859212
2019-05-03,919.000000,942.599976,916.400024,934.200012,907.201843,7104626
2019-05-07,931.200012,931.200012,910.599976,912.599976,886.226074,4955059
2019-05-08,911.799988,919.799988,901.200012,914.400024,887.974060,5902505
2019-05-09,907.200012,920.000000,901.599976,913.799988,887.391357,4536044
2019-05-10,920.000000,928.599976,914.400024,918.599976,892.052673,10019072
2019-05-13,917.200012,920.400024,896.400024,897.799988,871.853760,5401715
2019-05-14,901.200012,908.799988,900.400024,907.599976,881.370605,5534028
2019-05-15,910.000000,917.599976,909.000000,916.000000,889.527771,4116527
2019-05-16,915.799988,934.599976,913.000000,934.599976,907.590271,4842902
2019-05-17,934.599976,940.599976,930.000000,937.000000,909.920898,5872424
2019-05-20,935.799988,944.000000,925.799988,941.200012,913.999512,4815698
2019-05-21,943.400024,945.599976,913.599976,918.000000,891.470032,4811559
2019-05-22,923.200012,926.000000,909.000000,919.400024,892.829590,5308392
2019-05-23,917.799988,917.799988,886.200012,890.000000,864.279175,4530346
2019-05-24,891.400024,899.000000,881.000000,888.200012,862.531250,5179593
2019-05-28,893.599976,894.400024,874.200012,874.200012,848.935852,9214056
2019-05-29,868.599976,873.200012,854.400024,864.000000,839.030579,4402640
2019-05-30,865.599976,873.400024,865.599976,870.400024,845.245667,3845210
2019-05-31,863.400024,863.799988,849.000000,860.000000,835.146240,4257488
2019-06-03,853.599976,869.200012,844.400024,867.400024,842.332336,3490450
2019-06-04,863.400024,882.799988,859.400024,879.000000,853.597107,4642271
2019-06-05,878.599976,891.799988,878.000000,883.000000,857.481506,3585204
2019-06-06,888.200012,902.200012,885.799988,894.000000,868.163574,3776070
2019-06-07,897.000000,911.799988,893.599976,909.400024,883.118591,3731466
2019-06-10,911.799988,913.200012,896.799988,900.200012,874.184448,5153096
2019-06-11,901.400024,913.200012,900.000000,902.000000,875.932373,4197174
2019-06-12,894.200012,899.000000,886.200012,893.599976,867.775146,9871567
2019-06-13,893.400024,900.200012,890.200012,897.000000,871.076904,5909696
2019-06-14,894.400024,902.400024,888.799988,891.799988,866.027161,3506381
2019-06-17,896.599976,910.400024,893.200012,907.000000,880.787903,4719082
2019-06-18,907.799988,930.200012,906.000000,923.799988,897.102356,3994636
2019-06-19,921.799988,925.599976,906.200012,908.400024,882.147522,5613692
2019-06-20,910.799988,920.799988,909.200012,913.000000,886.614502,2454076
2019-06-21,912.000000,913.000000,876.799988,882.000000,856.510437,15311751
2019-06-24,882.400024,901.000000,882.400024,887.000000,861.365906,3504643
2019-06-25,882.000000,884.799988,874.200012,874.200012,848.935852,3837282
2019-06-26,871.000000,874.599976,850.200012,850.200012,825.629395,8247510
2019-06-27,851.599976,854.599976,837.599976,844.200012,819.802856,6850371
2019-06-28,844.000000,846.599976,833.599976,840.400024,816.112671,5823878
2019-07-01,849.400024,858.599976,847.000000,857.400024,832.621399,4922208
2019-07-02,860.400024,868.200012,850.799988,857.799988,833.009766,4009626
2019-07-03,858.599976,880.400024,858.599976,873.599976,848.353149,3004697
2019-07-04,872.599976,875.000000,868.400024,872.599976,847.382019,2779425
2019-07-05,869.200012,873.799988,859.000000,863.799988,838.836365,3392201
2019-07-08,866.000000,866.799988,851.400024,853.200012,828.542725,3504548
2019-07-09,851.400024,857.400024,848.599976,855.000000,830.290649,2966614
2019-07-10,856.000000,861.200012,845.599976,845.599976,821.162292,4104874
2019-07-11,847.200012,848.799988,837.200012,843.599976,819.220154,4723663
2019-07-12,843.599976,854.000000,841.599976,846.799988,822.327698,2325114
2019-07-15,846.599976,854.200012,846.200012,852.400024,827.765869,2881754
2019-07-16,851.599976,870.599976,850.200012,865.799988,840.778564,4956207
2019-07-17,866.000000,877.799988,866.000000,870.000000,844.857239,4417610
2019-07-18,862.200012,865.400024,855.400024,856.000000,831.261841,5034860
2019-07-19,861.000000,865.200012,856.000000,863.200012,838.253723,2272741
2019-07-22,860.599976,873.799988,858.200012,866.799988,841.749695,1677798
2019-07-23,867.599976,880.799988,867.599976,877.200012,851.849182,1989478
2019-07-24,880.799988,880.799988,858.599976,873.799988,848.547363,2197240
2019-07-25,880.000000,882.200012,863.599976,868.000000,842.914978,9769785
2019-07-26,869.400024,870.000000,862.599976,868.400024,843.303467,3213793
2019-07-29,864.799988,887.400024,864.799988,887.000000,861.365906,2937153
2019-07-30,893.000000,899.599976,887.400024,891.200012,865.444580,2835083
2019-07-31,882.799988,896.086975,859.177979,862.000000,837.088379,7259925
2019-08-01,859.400024,863.000000,846.400024,857.200012,832.427124,2256486
2019-08-02,844.200012,845.799988,826.000000,828.400024,804.459473,3195648
2019-08-05,817.200012,819.599976,800.000000,815.000000,791.446655,5368477
2019-08-06,804.000000,814.000000,759.000000,759.000000,737.065063,9709097
2019-08-07,762.799988,768.599976,723.400024,730.000000,708.903198,9677485
2019-08-08,744.000000,773.599976,742.200012,773.599976,751.243164,9239527
2019-08-09,773.799988,790.799988,768.400024,779.400024,756.875549,7434594
2019-08-12,772.000000,776.320007,746.200012,752.200012,730.461609,5565870
2019-08-13,740.000000,755.067017,726.908020,752.599976,730.850037,6238547
2019-08-14,752.200012,767.799988,747.400024,752.000000,730.267395,5432943
2019-08-15,762.000000,767.599976,746.200012,753.599976,731.821106,4622328
2019-08-16,760.000000,761.799988,742.200012,754.000000,732.209595,4235075
2019-08-19,762.000000,766.400024,756.200012,762.799988,740.755249,4903944
2019-08-20,764.799988,775.036011,761.400024,769.000000,746.776123,10017349
2019-08-21,769.200012,791.599976,769.000000,784.200012,761.536804,7307001
2019-08-22,781.400024,781.400024,758.000000,761.400024,739.395752,14877226
2019-08-23,763.000000,765.599976,749.599976,750.000000,728.325195,4167590
2019-08-27,754.000000,757.599976,741.400024,748.599976,726.965637,4250703
2019-08-28,748.599976,748.841003,731.400024,745.000000,723.469666,6704298
2019-08-29,740.799988,756.599976,730.200012,754.200012,732.403809,3628520
2019-08-30,757.799988,774.000000,757.000000,771.200012,748.912537,6017989
2019-09-02,769.400024,780.799988,769.400024,773.799988,751.437378,3743246
2019-09-03,766.000000,773.400024,751.200012,765.000000,742.891724,5014516
2019-09-04,767.000000,773.911011,763.599976,769.000000,746.776123,6846157
2019-09-05,773.799988,779.599976,769.200012,776.200012,753.768005,3663730
2019-09-06,775.000000,790.599976,772.000000,787.000000,764.255920,5004092
2019-09-09,795.000000,796.599976,780.599976,786.400024,763.673279,3054467
2019-09-10,779.000000,814.400024,777.599976,814.400024,790.864075,10684663
2019-09-11,817.400024,858.599976,814.200012,832.000000,807.955383,13581015
2019-09-12,840.000000,840.018005,816.599976,829.200012,805.236328,11762846
2019-09-13,825.799988,839.000000,825.080017,831.799988,807.761169,4347745
2019-09-16,823.400024,839.245972,804.599976,805.599976,782.318298,4537698
2019-09-17,805.599976,812.000000,800.599976,810.000000,786.591187,3665599
2019-09-18,808.000000,810.599976,795.400024,803.000000,779.793457,2421669
2019-09-19,801.400024,810.200012,796.400024,809.799988,786.396973,2332031
2019-09-20,789.000000,799.200012,769.000000,792.799988,769.888245,9555258
2019-09-23,789.400024,790.000000,773.599976,775.000000,752.602661,7236268
2019-09-24,779.799988,781.599976,768.000000,775.400024,752.991150,4584211
2019-09-25,769.599976,780.799988,765.447021,780.799988,758.235046,11268218
2019-09-26,782.400024,797.000000,779.599976,785.599976,762.896301,10929617
2019-09-27,791.000000,803.200012,791.000000,792.000000,769.111389,3432725
2019-09-30,793.000000,799.469971,791.000000,792.400024,769.499878,3224397
2019-10-01,792.400024,793.400024,773.200012,775.400024,752.991150,5763461
2019-10-02,769.599976,770.599976,740.000000,740.000000,718.614197,4933411
2019-10-03,738.000000,741.599976,713.799988,722.000000,701.134399,4777044
2019-10-04,729.599976,733.000000,720.200012,730.000000,708.903198,2719703
2019-10-07,725.200012,734.799988,721.599976,732.000000,710.845398,7715915
2019-10-08,734.000000,736.000000,720.200012,726.400024,705.407227,4168816
2019-10-09,726.400024,741.200012,723.400024,731.599976,710.456909,2727353
2019-10-10,734.599976,738.599976,722.599976,734.000000,712.787537,2826625
2019-10-11,729.200012,743.599976,718.599976,743.200012,721.721741,6161756
2019-10-14,744.200012,756.200012,718.599976,752.400024,730.655884,24810621
2019-10-15,759.000000,762.400024,736.200012,746.200012,724.635010,6696426
2019-10-16,745.000000,747.344971,738.000000,741.799988,720.362122,1986443
2019-10-17,743.599976,748.000000,729.599976,729.599976,708.514709,3855550
2019-10-18,715.400024,725.593018,702.799988,711.599976,691.034912,7509156
2019-10-21,714.599976,716.799988,701.000000,706.400024,685.985229,5703509
2019-10-22,710.000000,730.169983,705.492981,724.799988,703.853394,3567602
2019-10-23,723.799988,729.234009,710.799988,726.599976,705.601440,5408700
2019-10-24,710.000000,711.799988,694.400024,702.000000,686.055664,6548481
2019-10-25,702.799988,713.200012,701.200012,712.799988,696.610352,3185423
2019-10-28,712.000000,729.599976,703.481995,721.400024,705.015076,3038203
2019-10-29,722.599976,725.599976,711.799988,715.400024,699.151367,3285245
2019-10-30,713.599976,719.799988,704.799988,712.400024,696.219482,3332240
2019-10-31,718.000000,723.400024,707.400024,709.000000,692.896667,7033808
2019-11-01,707.200012,724.599976,687.799988,724.599976,708.142334,9297868
2019-11-04,728.599976,745.039001,726.799988,736.200012,719.478943,3776703
2019-11-05,740.000000,769.000000,732.200012,769.000000,751.533936,10489608
2019-11-06,763.799988,778.599976,762.200012,776.400024,758.765869,8290275
2019-11-07,750.000000,792.000000,746.400024,779.599976,761.893127,14105966
2019-11-08,775.599976,782.400024,768.400024,776.799988,759.156738,4295607
2019-11-11,767.400024,770.200012,739.599976,739.599976,722.801636,8204404
2019-11-12,744.000000,748.400024,736.599976,744.000000,727.101746,6755801
2019-11-13,746.799988,746.799988,731.924011,736.000000,719.283447,4460342
2019-11-14,734.200012,740.200012,728.200012,729.599976,713.028809,4111008
2019-11-15,732.200012,737.599976,721.799988,733.200012,716.547058,3158114
2019-11-18,730.000000,735.000000,720.000000,728.599976,712.051514,4450647
2019-11-19,728.200012,741.799988,727.599976,729.200012,712.637878,4039123
2019-11-20,721.000000,726.200012,711.200012,720.000000,703.646851,16040461
2019-11-21,714.000000,718.200012,704.400024,715.000000,698.760437,2914171
2019-11-22,715.200012,738.799988,713.799988,733.200012,716.547058,3511553
2019-11-25,733.200012,742.000000,727.599976,742.000000,725.147156,3114827
2019-11-26,744.000000,746.200012,737.400024,741.000000,724.169861,3246140
2019-11-27,725.000000,732.200012,714.000000,715.799988,699.542236,4408614
2019-11-28,714.400024,719.799988,705.000000,718.599976,702.278625,1569500
2019-11-29,715.000000,720.599976,709.200012,711.599976,695.437622,2628734
2019-12-02,709.000000,722.400024,696.599976,696.599976,680.778320,4772515
2019-12-03,696.000000,697.393982,679.799988,692.200012,676.478271,5297692
2019-12-04,691.799988,705.400024,688.599976,701.799988,685.860229,4822023
2019-12-05,700.000000,706.799988,697.200012,703.000000,687.032959,3186211
2019-12-06,701.000000,718.400024,698.599976,717.599976,701.301331,2247177
2019-12-09,714.799988,726.000000,711.799988,725.000000,708.533264,3350027
2019-12-10,715.000000,718.599976,688.599976,701.000000,685.078369,6326894
2019-12-11,700.000000,710.000000,693.799988,703.400024,687.423889,7014328
2019-12-12,701.000000,715.799988,697.000000,704.400024,688.401184,5268782
2019-12-13,705.000000,708.799988,685.599976,686.400024,670.809998,5643077
2019-12-16,692.400024,710.400024,686.200012,705.000000,688.987549,5414450
2019-12-17,703.000000,707.640015,684.221008,690.000000,674.328247,4492428
2019-12-18,690.000000,701.599976,687.570007,698.400024,682.537476,4061159
2019-12-19,701.400024,703.640015,691.000000,695.799988,679.996460,9781073
2019-12-20,693.799988,698.799988,692.200012,695.799988,679.996460,6746199
2019-12-23,697.000000,704.400024,694.799988,704.400024,688.401184,3957959
2019-12-24,703.000000,703.799988,698.000000,698.000000,682.146545,949111
2019-12-27,700.400024,709.400024,700.400024,701.400024,685.469360,2194245
2019-12-30,700.000000,703.799988,687.799988,687.799988,672.178162,2179076
2019-12-31,687.000000,694.200012,682.200012,683.200012,667.682678,1658836
2020-01-02,688.799988,696.000000,678.599976,681.200012,665.728088,3850253
2020-01-03,678.000000,680.799988,667.400024,677.799988,662.405334,4242593
2020-01-06,674.000000,681.200012,667.112000,677.000000,661.623474,3907144
2020-01-07,682.000000,682.640015,663.400024,668.200012,653.023376,3283019
2020-01-08,662.400024,669.000000,657.200012,665.599976,650.482422,4040985
2020-01-09,671.000000,685.400024,670.599976,685.400024,669.832764,3700745
2020-01-10,692.000000,696.400024,682.599976,682.599976,667.096252,3181904
2020-01-13,682.400024,696.400024,671.000000,675.599976,660.255249,3652956
2020-01-14,675.799988,684.799988,673.200012,673.599976,658.300720,3680528
2020-01-15,676.000000,680.200012,673.599976,676.799988,661.428040,4304665
2020-01-16,680.000000,682.200012,667.000000,677.400024,662.014465,3675389
2020-01-17,682.799988,684.640015,675.000000,675.799988,660.450745,11262418
2020-01-20,677.599976,678.239990,663.200012,664.400024,649.309692,2882963
2020-01-21,658.799988,669.200012,652.200012,664.000000,648.918762,4318568
2020-01-22,662.799988,665.000000,649.000000,649.000000,634.259460,4304253
2020-01-23,650.799988,665.400024,649.599976,652.400024,637.582275,6272298
2020-01-24,661.599976,662.440002,653.000000,658.000000,643.055054,3593439
2020-01-27,644.000000,650.400024,619.739990,636.599976,622.141052,6358814
2020-01-28,638.599976,665.000000,634.599976,651.000000,636.214050,7014819
2020-01-29,652.000000,673.400024,647.799988,673.400024,658.105286,5601579
2020-01-30,667.599976,675.799988,662.799988,674.000000,658.691650,6253618
2020-01-31,677.400024,681.599976,667.000000,670.000000,654.782471,5000927
2020-02-03,672.799988,680.599976,671.200012,675.200012,659.864380,5778472
2020-02-04,677.200012,685.400024,676.200012,685.400024,669.832764,3732791
2020-02-05,681.000000,688.799988,677.729004,686.599976,671.005432,3637328
2020-02-06,689.599976,704.599976,687.984985,693.599976,677.846436,5922540
2020-02-07,694.400024,696.000000,685.950012,687.000000,671.396362,3458404
2020-02-10,684.000000,693.000000,680.400024,692.000000,676.282837,4709773
2020-02-11,693.599976,697.000000,687.200012,697.000000,681.169250,3295807
2020-02-12,695.200012,702.799988,685.948975,699.000000,683.123840,4281490
2020-02-13,690.200012,711.000000,620.000000,667.400024,652.241577,22024604
2020-02-14,675.000000,686.200012,664.400024,677.200012,661.818970,5870910
2020-02-17,676.000000,683.599976,670.762024,683.000000,667.487244,1948776
2020-02-18,679.599976,679.599976,666.200012,675.000000,659.668945,3978743
2020-02-19,677.599976,678.400024,654.000000,662.200012,647.159668,8442988
2020-02-20,665.000000,675.000000,661.799988,664.599976,649.505127,4262989
2020-02-21,666.599976,666.599976,644.000000,645.599976,630.936646,5403923
2020-02-24,630.000000,634.200012,613.281006,628.400024,614.127380,6505555
2020-02-25,629.400024,630.799988,609.400024,609.400024,595.558899,5876163
2020-02-26,610.000000,619.799988,596.400024,616.599976,602.595337,10385308
2020-02-27,602.000000,617.590027,586.200012,600.599976,586.958740,13311772
2020-02-28,625.200012,644.000000,610.200012,620.000000,605.918091,55774223
2020-03-02,645.799988,651.000000,601.200012,615.799988,601.813477,17860863
2020-03-03,622.000000,649.000000,617.400024,635.799988,621.359253,12370212
2020-03-04,637.000000,639.799988,604.200012,607.400024,593.604309,15958087
2020-03-05,607.200012,614.000000,564.799988,587.200012,573.863098,10501938
2020-03-06,572.000000,597.400024,566.000000,588.200012,574.840393,10407821
2020-03-09,560.000000,579.000000,551.400024,568.200012,555.294678,10828621
2020-03-10,567.599976,586.000000,550.400024,557.400024,544.739990,11621385
2020-03-11,561.799988,564.799988,532.400024,537.599976,525.389648,17574658
2020-03-12,452.000000,495.399994,451.200012,451.200012,440.952026,18803918
2020-03-13,468.600006,498.799988,455.000000,480.000000,469.097900,13114691
2020-03-16,450.000000,454.500000,347.299988,430.000000,420.233521,11696323
2020-03-17,443.000000,449.000000,372.899994,388.500000,379.676117,11839627
2020-03-18,372.100006,378.200012,312.600006,346.399994,338.532318,16874184
2020-03-19,347.899994,374.500000,306.100006,365.299988,357.003021,21952781
2020-03-20,379.399994,384.100006,344.399994,359.399994,351.237061,29627465
2020-03-23,333.000000,344.200012,300.000000,336.100006,328.466278,48262516
2020-03-24,351.299988,355.000000,322.200012,350.100006,342.148285,19445286
2020-03-25,362.000000,397.100006,342.200012,397.000000,387.983063,12929794
2020-03-26,389.899994,407.100006,380.000000,405.200012,395.996826,15560716
2020-03-27,397.299988,407.306000,361.899994,364.700012,356.416687,11937657
2020-03-30,350.000000,407.306000,307.100006,321.299988,314.002380,17344118
2020-03-31,325.100006,407.306000,308.429993,340.600006,332.864044,14234973
2020-04-01,328.799988,331.600006,300.399994,305.000000,298.072632,18473690
2020-04-02,300.000000,300.700012,262.500000,278.299988,271.979034,20766311
2020-04-03,280.000000,290.200012,249.000000,251.600006,245.885483,16948854
2020-04-06,261.600006,304.899994,261.399994,297.700012,290.938446,32482617
2020-04-07,305.000000,356.002014,300.229004,335.700012,328.075348,21906984
2020-04-08,323.000000,331.266998,301.088989,326.200012,318.791138,26568484
2020-04-09,332.100006,354.600006,324.700012,350.200012,342.246033,23867547
2020-04-14,350.200012,350.200012,325.500000,335.500000,327.879883,13704934
2020-04-15,338.000000,339.148010,309.000000,310.000000,302.959045,10610026
2020-04-16,317.700012,330.000000,307.200012,309.100006,302.079498,10082681
2020-04-17,327.600006,346.600006,322.100006,334.500000,326.902588,13934065
2020-04-20,336.399994,340.500000,323.200012,327.399994,319.963867,25659946
2020-04-21,324.200012,327.200012,306.061005,307.399994,300.418121,9205623
2020-04-22,309.600006,318.500000,301.100006,312.600006,305.500000,28096882
2020-04-23,310.000000,318.399994,306.500000,317.600006,317.600006,5319831
2020-04-24,305.000000,312.799988,302.600006,310.200012,310.200012,19039839
2020-04-27,320.000000,325.408997,304.700012,307.799988,307.799988,10881857
2020-04-28,311.000000,322.700012,308.600006,319.500000,319.500000,17374860
2020-04-29,321.899994,357.600006,318.773987,357.600006,357.600006,13450961
2020-04-30,361.500000,378.000000,325.500000,330.000000,330.000000,14165595
2020-05-01,320.000000,326.200012,312.100006,313.100006,313.100006,4984210
2020-05-04,315.399994,317.700012,278.000000,291.399994,291.399994,16498731
2020-05-05,295.000000,306.972992,290.600006,300.000000,300.000000,10491102
2020-05-06,295.000000,304.600006,291.230988,293.700012,293.700012,6923911
2020-05-07,294.299988,301.500000,277.100006,287.100006,287.100006,24890739
2020-05-11,289.600006,291.399994,273.200012,282.600006,282.600006,12998364
2020-05-12,282.500000,282.700012,273.000000,279.000000,279.000000,8503095
2020-05-13,274.500000,283.100006,256.200012,257.899994,257.899994,31463307
2020-05-14,255.000000,261.000000,235.500000,247.000000,247.000000,15259045
2020-05-15,251.399994,256.973999,238.865005,249.699997,249.699997,18960832
2020-05-18,251.600006,272.899994,249.500000,272.200012,272.200012,10576279
2020-05-19,273.500000,277.700012,259.600006,267.600006,267.600006,19288571
2020-05-20,264.500000,284.799988,254.399994,273.700012,273.700012,22052156
2020-05-21,271.200012,297.000000,270.000000,283.299988,283.299988,13939821
2020-05-22,281.500000,286.127014,273.329987,280.600006,280.600006,27910104
2020-05-26,294.600006,319.399994,291.899994,314.799988,314.799988,16309035
2020-05-27,322.000000,369.799988,320.717987,346.100006,346.100006,26496694
2020-05-28,320.000000,332.299988,303.200012,319.000000,319.000000,45759120
2020-05-29,301.000000,302.899994,271.600006,271.600006,271.600006,54953225
2020-06-01,278.200012,292.399994,274.899994,286.500000,286.500000,18519756
2020-06-02,290.299988,305.500000,285.268005,300.399994,300.399994,16022847
2020-06-03,310.000000,333.899994,304.500000,328.200012,328.200012,26927008
2020-06-04,328.000000,329.299988,310.138000,324.000000,324.000000,18651012
2020-06-05,329.899994,356.908997,322.100006,355.899994,355.899994,24041845
2020-06-08,353.799988,412.100006,349.000000,398.399994,398.399994,38557824
2020-06-09,414.799988,464.575989,364.303009,370.000000,370.000000,46571307
2020-06-10,369.899994,388.985992,340.399994,353.299988,353.299988,28889292
2020-06-11,342.799988,347.100006,315.334991,321.600006,321.600006,20194636
2020-06-12,315.200012,345.700012,308.000000,327.500000,327.500000,16967300
2020-06-15,307.600006,372.782990,307.876007,323.799988,323.799988,13500125
2020-06-16,339.899994,353.700012,328.799988,336.200012,336.200012,13332249
2020-06-17,336.000000,347.700012,324.600006,332.100006,332.100006,9082466
2020-06-18,329.899994,337.100006,321.299988,335.500000,335.500000,8117101
2020-06-19,337.299988,340.100006,332.372986,334.200012,334.200012,11083264
2020-06-22,328.799988,337.399994,318.700012,319.299988,319.299988,25685563
2020-06-23,323.899994,334.899994,317.500000,317.799988,317.799988,8546127
2020-06-24,317.799988,327.500000,300.200012,300.200012,300.200012,12905149
